ID,Name,Date,Category,Latitude,Longitude,Pressure,Wind Speed
2021,Etau,2020110818,2,12.9,115.4,998,18
2021,Etau,2020110900,2,12.9,113.4,995,20
2021,Etau,2020110906,2,12.8,111.9,990,23
2021,Etau,2020110912,2,12.5,111.1,990,23
2021,Etau,2020110918,3,12.3,110.5,985,25
2021,Etau,2020111000,2,12.3,109.9,990,23
2021,Etau,2020111006,2,12.6,109.2,998,18
2021,Etau,2020111012,1,12.6,107.4,1000,15
2021,Etau,2020111018,1,12.6,106.5,1002,13
2021,Etau,2020111100,0,12.8,105.6,1005,10
2021,Etau,2020111106,0,12.9,104.5,1005,10
2022,Vamco,2020110800,1,7.8,134.6,1002,13
2022,Vamco,2020110806,1,8.8,134.0,1002,13
2022,Vamco,2020110812,1,9.8,133.4,1000,15
2022,Vamco,2020110818,1,10.9,132.5,1000,15
2022,Vamco,2020110900,1,11.5,131.7,1000,15
2022,Vamco,2020110906,2,11.9,131.0,998,18
2022,Vamco,2020110912,2,12.3,130.2,998,18
2022,Vamco,2020110918,2,12.8,129.5,998,18
2022,Vamco,2020111000,2,13.3,128.7,995,20
2022,Vamco,2020111006,2,13.8,128.0,990,23
2022,Vamco,2020111012,3,14.4,126.8,985,25
2022,Vamco,2020111018,3,14.7,125.8,982,28
2022,Vamco,2020111100,4,14.7,124.7,975,33
2022,Vamco,2020111106,4,14.5,123.5,960,40
2022,Vamco,2020111112,5,14.8,122.6,955,42
2022,Vamco,2020111118,5,15.2,121.4,955,42
2022,Vamco,2020111200,4,15.4,120.1,970,35
2022,Vamco,2020111206,4,15.4,118.5,975,33
2022,Vamco,2020111212,4,15.3,117.4,975,33
2022,Vamco,2020111218,4,15.2,116.3,975,33
2022,Vamco,2020111300,4,15.4,115.3,975,33
2022,Vamco,2020111306,4,15.5,114.3,970,35
2022,Vamco,2020111312,5,15.5,113.4,955,42
2022,Vamco,2020111318,5,15.6,112.4,945,48
2022,Vamco,2020111400,5,15.7,111.3,945,48
2022,Vamco,2020111406,5,16.0,110.3,945,48
2022,Vamco,2020111412,5,16.3,109.4,955,42
2022,Vamco,2020111418,4,16.7,108.5,970,35
2022,Vamco,2020111500,3,17.2,107.5,985,28
2022,Vamco,2020111506,2,17.8,106.5,990,23
2022,Vamco,2020111512,2,18.4,105.5,998,18
2022,Vamco,2020111518,1,18.7,104.7,1000,15
2022,Vamco,2020111600,1,19.7,103.6,1002,13
2023,Krovanh,2020121800,1,7.6,127.8,1004,13
2023,Krovanh,2020121806,1,8.3,126.1,1004,13
2023,Krovanh,2020121812,1,9.0,124.6,1004,13
2023,Krovanh,2020121818,1,9.1,122.7,1004,13
2023,Krovanh,2020121900,1,9.3,121.3,1004,13
2023,Krovanh,2020121906,1,9.5,120.0,1004,13
2023,Krovanh,2020121912,1,10.0,118.6,1004,13
2023,Krovanh,2020121918,1,10.1,117.0,1004,13
2023,Krovanh,2020122000,1,10.0,115.4,1002,15
2023,Krovanh,2020122006,1,9.8,114.9,1002,15
2023,Krovanh,2020122012,2,9.6,114.5,1000,18
2023,Krovanh,2020122018,2,9.4,114.0,1000,18
2023,Krovanh,2020122100,2,9.2,113.4,1000,18
2023,Krovanh,2020122106,1,9.0,112.9,1002,15
2023,Krovanh,2020122112,1,8.8,112.3,1002,15
2023,Krovanh,2020122118,1,8.5,111.8,1002,15
2023,Krovanh,2020122200,1,8.2,111.2,1002,15
2023,Krovanh,2020122206,1,8.0,110.6,1004,13
2023,Krovanh,2020122212,1,7.9,109.9,1004,13
2023,Krovanh,2020122218,1,8.0,109.2,1004,13
2023,Krovanh,2020122300,1,8.0,108.2,1004,13
2023,Krovanh,2020122306,1,8.0,107.3,1004,13
2023,Krovanh,2020122312,1,8.0,106.3,1004,13
2023,Krovanh,2020122318,1,8.1,105.0,1006,13
2023,Krovanh,2020122400,1,8.2,103.8,1006,13
2023,Krovanh,2020122406,1,8.2,102.6,1006,13
2023,Krovanh,2020122412,1,8.2,101.4,1006,13
2023,Krovanh,2020122418,1,8.4,100.5,1006,13
2101,Dujuan,2021021612,1,6.7,136.3,1002,13
2101,Dujuan,2021021618,1,6.7,135.3,1002,13
2101,Dujuan,2021021700,1,6.5,134.2,1002,13
2101,Dujuan,2021021706,1,6.6,133.5,1002,13
2101,Dujuan,2021021712,1,6.6,133.1,1000,15
2101,Dujuan,2021021718,1,6.7,132.7,1000,15
2101,Dujuan,2021021800,2,7.0,132.6,998,18
2101,Dujuan,2021021806,2,7.3,132.1,998,18
2101,Dujuan,2021021812,2,7.2,131.8,995,20
2101,Dujuan,2021021818,2,7.1,131.5,995,20
2101,Dujuan,2021021900,2,7.0,131.2,995,20
2101,Dujuan,2021021906,2,6.8,130.6,995,20
2101,Dujuan,2021021912,2,6.5,130.3,990,23
2101,Dujuan,2021021918,2,6.1,130.9,990,23
2101,Dujuan,2021022000,2,6.4,131.4,995,20
2101,Dujuan,2021022006,2,7.0,131.2,995,20
2101,Dujuan,2021022012,2,7.7,130.3,998,18
2101,Dujuan,2021022018,2,8.2,129.9,998,18
2101,Dujuan,2021022100,2,8.7,129.6,998,18
2101,Dujuan,2021022106,2,9.3,128.9,998,18
2101,Dujuan,2021022112,1,10.1,127.1,1000,15
2101,Dujuan,2021022118,1,10.9,125.7,1002,13
2101,Dujuan,2021022200,1,12.2,124.3,1002,13
2101,Dujuan,2021022206,1,13.0,123.7,1002,13
2101,Dujuan,2021022212,0,13.7,123.2,1004,10
2101,Dujuan,2021022218,0,14.1,122.3,1004,10
2102,Surigae,2021041218,1,7.8,138.0,1002,13
2102,Surigae,2021041300,1,7.8,137.8,1002,13
2102,Surigae,2021041306,1,7.8,137.6,1000,15
2102,Surigae,2021041312,1,7.9,137.4,1000,15
2102,Surigae,2021041318,2,8.0,137.2,998,18
2102,Surigae,2021041400,2,8.2,137.1,995,20
2102,Surigae,2021041406,2,8.4,136.9,995,20
2102,Surigae,2021041412,2,8.5,136.7,990,23
2102,Surigae,2021041418,2,8.6,136.5,990,23
2102,Surigae,2021041500,2,8.7,136.3,990,23
2102,Surigae,2021041506,3,8.7,136.0,988,25
2102,Surigae,2021041512,3,8.7,135.7,985,28
2102,Surigae,2021041518,3,8.7,135.3,980,30
2102,Surigae,2021041600,4,8.8,134.5,970,35
2102,Surigae,2021041606,4,9.1,133.8,965,38
2102,Surigae,2021041612,5,9.5,133.1,955,42
2102,Surigae,2021041618,5,10.0,132.2,945,48
2102,Surigae,2021041700,6,10.7,131.1,935,52
2102,Surigae,2021041706,6,11.3,130.1,915,62
2102,Surigae,2021041712,6,12.0,129.2,895,72
2102,Surigae,2021041718,6,12.6,128.4,895,72
2102,Surigae,2021041800,6,13.1,127.7,895,72
2102,Surigae,2021041806,6,13.4,127.1,905,68
2102,Surigae,2021041812,6,13.6,126.7,915,62
2102,Surigae,2021041818,6,13.9,126.5,915,62
2102,Surigae,2021041900,6,14.2,126.3,915,62
2102,Surigae,2021041906,6,14.5,126.3,930,58
2102,Surigae,2021041912,6,14.8,126.3,935,55
2102,Surigae,2021041918,6,15.1,126.2,940,52
2102,Surigae,2021042000,6,15.5,126.1,940,52
2102,Surigae,2021042006,6,15.8,125.9,940,52
2102,Surigae,2021042012,6,16.4,125.8,940,52
2102,Surigae,2021042018,6,17.0,125.5,940,52
2102,Surigae,2021042100,6,17.5,125.2,940,52
2102,Surigae,2021042106,6,18.1,125.0,940,52
2102,Surigae,2021042112,5,18.7,124.8,945,50
2102,Surigae,2021042118,5,19.3,124.7,950,45
2102,Surigae,2021042200,5,19.8,124.9,950,45
2102,Surigae,2021042206,5,20.3,125.3,950,45
2102,Surigae,2021042212,5,20.9,126.2,955,42
2102,Surigae,2021042218,4,21.5,127.4,960,40
2102,Surigae,2021042300,4,22.5,128.4,975,33
2102,Surigae,2021042306,3,23.1,129.0,980,30
2102,Surigae,2021042312,3,23.3,129.9,985,28
2102,Surigae,2021042318,3,23.3,130.7,988,25
2102,Surigae,2021042400,2,23.1,131.2,990,23
2102,Surigae,2021042406,2,22.8,131.8,992,20
2102,Surigae,2021042412,2,22.2,132.9,992,20
2102,Surigae,2021042418,2,21.7,133.9,995,18
2102,Surigae,2021042500,2,21.7,135.9,995,18
2103,Choi-wan,2021052900,1,6.5,136.2,1002,13
2103,Choi-wan,2021052906,1,6.1,135.8,1002,13
2103,Choi-wan,2021052912,1,5.9,135.1,1002,13
2103,Choi-wan,2021052918,1,6.0,134.3,1002,13
2103,Choi-wan,2021053000,1,5.9,133.4,1000,15
2103,Choi-wan,2021053006,1,6.2,132.7,1000,15
2103,Choi-wan,2021053012,1,6.8,131.9,1000,15
2103,Choi-wan,2021053018,2,7.2,131.4,998,18
2103,Choi-wan,2021053100,2,8.0,130.8,998,18
2103,Choi-wan,2021053106,2,8.9,130.0,998,18
2103,Choi-wan,2021053112,2,9.5,129.1,998,18
2103,Choi-wan,2021053118,2,9.8,128.2,995,20
2103,Choi-wan,2021060100,2,10.1,127.3,995,20
2103,Choi-wan,2021060106,2,11.0,126.8,998,18
2103,Choi-wan,2021060112,2,11.7,125.8,998,18
2103,Choi-wan,2021060118,2,11.8,124.1,998,18
2103,Choi-wan,2021060200,2,12.8,122.8,998,18
2103,Choi-wan,2021060206,2,13.4,121.7,998,18
2103,Choi-wan,2021060212,2,13.7,120.7,998,18
2103,Choi-wan,2021060218,2,14.9,120.1,998,18
2103,Choi-wan,2021060300,2,16.5,119.3,998,18
2103,Choi-wan,2021060306,2,17.6,118.4,995,20
2103,Choi-wan,2021060312,2,18.5,118.2,995,20
2103,Choi-wan,2021060318,2,19.4,118.3,995,20
2103,Choi-wan,2021060400,2,20.2,118.6,998,18
2103,Choi-wan,2021060406,2,20.9,119.5,998,18
2103,Choi-wan,2021060412,2,21.9,121.1,998,18
2103,Choi-wan,2021060418,2,23.2,122.6,998,18
2103,Choi-wan,2021060500,2,24.9,124.0,998,18
2104,Koguma,2021061100,1,17.8,113.3,1000,13
2104,Koguma,2021061106,1,17.7,112.8,1000,13
2104,Koguma,2021061112,1,17.9,112.2,998,15
2104,Koguma,2021061118,2,18.3,110.9,995,18
2104,Koguma,2021061200,2,18.4,110.1,992,20
2104,Koguma,2021061206,2,19.0,108.6,995,18
2104,Koguma,2021061212,2,19.5,107.6,995,18
2104,Koguma,2021061218,2,19.8,106.5,995,18
2104,Koguma,2021061300,2,19.9,105.5,995,18
2104,Koguma,2021061306,1,20.1,103.7,998,13
2104,Koguma,2021061312,1,20.7,101.9,998,13
2105,Champi,2021062000,1,9.9,150.9,1006,13
2105,Champi,2021062006,1,10.2,150.2,1006,13
2105,Champi,2021062012,1,10.8,149.4,1006,13
2105,Champi,2021062018,1,11.2,148.6,1006,13
2105,Champi,2021062100,1,11.6,147.8,1006,13
2105,Champi,2021062106,1,11.9,146.7,1006,13
2105,Champi,2021062112,1,12.2,145.6,1006,13
2105,Champi,2021062118,1,12.6,144.6,1006,13
2105,Champi,2021062200,1,13.4,143.5,1006,13
2105,Champi,2021062206,1,14.2,142.5,1004,15
2105,Champi,2021062212,1,14.8,142.0,1004,15
2105,Champi,2021062218,1,15.4,141.6,1004,15
2105,Champi,2021062300,2,16.2,141.0,1002,18
2105,Champi,2021062306,2,17.0,140.8,1000,20
2105,Champi,2021062312,2,17.7,140.6,995,23
2105,Champi,2021062318,2,18.2,140.2,995,23
2105,Champi,2021062400,2,18.7,140.0,995,23
2105,Champi,2021062406,2,19.2,139.8,995,23
2105,Champi,2021062412,2,19.6,139.7,995,23
2105,Champi,2021062418,3,20.1,139.6,988,28
2105,Champi,2021062500,3,20.9,139.2,985,30
2105,Champi,2021062506,3,21.9,139.1,985,30
2105,Champi,2021062512,4,22.8,139.1,980,33
2105,Champi,2021062518,4,23.7,139.2,980,33
2105,Champi,2021062600,4,24.8,139.7,980,33
2105,Champi,2021062606,4,25.8,140.0,980,33
2105,Champi,2021062612,3,26.9,140.3,988,28
2105,Champi,2021062618,2,28.2,140.8,995,23
2105,Champi,2021062700,2,30.0,141.3,998,20
2105,Champi,2021062706,2,31.9,142.4,1000,18
2105,Champi,2021062712,2,34.1,143.6,1000,18
2105,Champi,2021062718,1,36.1,145.5,998,15
2106,In-fa,2021071612,1,18.8,134.8,1002,13
2106,In-fa,2021071618,1,19.8,134.1,1002,13
2106,In-fa,2021071700,1,20.5,133.5,1000,15
2106,In-fa,2021071706,1,21.1,133.1,1000,15
2106,In-fa,2021071712,1,21.6,132.8,1000,15
2106,In-fa,2021071718,2,22.2,132.5,998,18
2106,In-fa,2021071800,2,22.5,132.4,998,18
2106,In-fa,2021071806,2,22.8,132.3,995,20
2106,In-fa,2021071812,2,23.3,132.1,995,20
2106,In-fa,2021071818,2,23.6,131.9,990,23
2106,In-fa,2021071900,3,23.9,131.8,985,25
2106,In-fa,2021071906,3,24.0,131.7,982,28
2106,In-fa,2021071912,3,24.0,131.5,982,28
2106,In-fa,2021071918,3,24.1,131.2,982,28
2106,In-fa,2021072000,3,24.5,130.8,980,30
2106,In-fa,2021072006,4,24.7,129.8,975,33
2106,In-fa,2021072012,4,24.5,129.0,970,35
2106,In-fa,2021072018,4,24.1,128.2,965,38
2106,In-fa,2021072100,5,24.1,127.9,955,42
2106,In-fa,2021072106,5,24.2,127.2,955,42
2106,In-fa,2021072112,5,24.0,126.6,955,42
2106,In-fa,2021072118,5,23.7,126.2,955,42
2106,In-fa,2021072200,5,23.4,126.0,955,42
2106,In-fa,2021072206,5,23.5,125.9,955,42
2106,In-fa,2021072212,5,23.6,125.8,955,42
2106,In-fa,2021072218,5,23.7,125.5,955,42
2106,In-fa,2021072300,4,24.2,125.4,965,38
2106,In-fa,2021072306,4,24.6,125.1,965,38
2106,In-fa,2021072312,4,24.8,125.0,965,38
2106,In-fa,2021072318,4,25.5,124.9,965,38
2106,In-fa,2021072400,4,26.4,124.6,965,38
2106,In-fa,2021072406,4,27.2,124.3,965,38
2106,In-fa,2021072412,4,27.9,124.1,965,38
2106,In-fa,2021072418,4,28.6,123.7,968,35
2106,In-fa,2021072500,4,29.7,123.0,968,35
2106,In-fa,2021072506,4,30.0,122.2,970,33
2106,In-fa,2021072512,3,30.1,121.9,972,30
2106,In-fa,2021072518,3,30.4,121.5,975,28
2106,In-fa,2021072600,3,30.6,121.2,978,25
2106,In-fa,2021072606,3,30.8,120.9,978,25
2106,In-fa,2021072612,2,31.0,120.4,980,23
2106,In-fa,2021072618,2,31.2,120.0,985,20
2106,In-fa,2021072700,2,31.3,119.4,985,20
2106,In-fa,2021072706,2,31.2,119.0,985,18
2106,In-fa,2021072712,2,31.5,119.0,985,18
2106,In-fa,2021072718,2,32.3,118.2,985,18
2106,In-fa,2021072800,1,32.7,117.6,985,15
2106,In-fa,2021072806,1,33.1,116.7,985,15
2106,In-fa,2021072812,1,32.8,116.9,985,15
2106,In-fa,2021072818,1,34.0,116.8,988,15
2106,In-fa,2021072900,1,34.9,116.7,990,15
2106,In-fa,2021072906,1,35.8,117.1,990,15
2106,In-fa,2021072912,1,37.1,117.4,992,15
2106,In-fa,2021072918,1,38.5,117.6,992,15
2106,In-fa,2021073000,1,38.5,118.2,992,15
2106,In-fa,2021073006,1,38.4,118.7,992,15
2107,Cempaka,2021071712,1,19.0,116.1,1002,13
2107,Cempaka,2021071718,1,19.6,115.8,1002,13
2107,Cempaka,2021071800,1,20.1,115.4,1002,13
2107,Cempaka,2021071806,1,20.6,114.7,1000,15
2107,Cempaka,2021071812,1,20.7,114.1,1000,15
2107,Cempaka,2021071818,2,20.8,113.6,998,18
2107,Cempaka,2021071900,2,20.9,113.2,995,20
2107,Cempaka,2021071906,2,21.0,113.0,990,23
2107,Cempaka,2021071912,3,21.1,112.8,985,28
2107,Cempaka,2021071918,4,21.2,112.6,965,38
2107,Cempaka,2021072000,4,21.3,112.5,965,38
2107,Cempaka,2021072006,4,21.5,112.4,965,38
2107,Cempaka,2021072012,4,21.7,112.1,978,33
2107,Cempaka,2021072018,2,21.8,111.7,990,23
2107,Cempaka,2021072100,2,21.9,111.3,995,20
2107,Cempaka,2021072106,1,22.2,110.8,998,15
2107,Cempaka,2021072112,1,22.5,110.2,998,15
2107,Cempaka,2021072118,1,22.6,109.6,998,15
2107,Cempaka,2021072200,1,22.7,109.0,998,15
2107,Cempaka,2021072206,1,22.8,108.3,998,15
2107,Cempaka,2021072212,1,22.4,107.9,998,13
2107,Cempaka,2021072218,1,21.8,107.6,998,13
2107,Cempaka,2021072300,1,21.2,107.7,998,13
2107,Cempaka,2021072306,1,20.6,107.7,995,15
2107,Cempaka,2021072312,1,20.1,107.5,995,15
2107,Cempaka,2021072318,1,19.7,107.2,995,15
2107,Cempaka,2021072400,1,19.3,106.9,995,15
2107,Cempaka,2021072406,1,18.9,106.5,995,15
2107,Cempaka,2021072412,1,18.5,106.5,995,15
2108,Nepartak,2021072218,1,21.8,147.0,1002,13
2108,Nepartak,2021072300,1,22.6,147.9,1002,13
2108,Nepartak,2021072306,1,23.6,148.4,1000,15
2108,Nepartak,2021072312,1,24.5,148.9,1000,15
2108,Nepartak,2021072318,2,25.1,149.3,998,18
2108,Nepartak,2021072400,2,25.4,149.6,998,18
2108,Nepartak,2021072406,2,26.2,150.1,998,18
2108,Nepartak,2021072412,2,27.5,150.5,998,18
2108,Nepartak,2021072418,2,28.5,150.6,998,18
2108,Nepartak,2021072500,2,29.5,150.7,998,18
2108,Nepartak,2021072506,2,30.8,150.6,998,18
2108,Nepartak,2021072512,2,31.8,150.2,998,18
2108,Nepartak,2021072518,2,32.8,149.4,998,18
2108,Nepartak,2021072600,2,33.9,148.0,998,18
2108,Nepartak,2021072606,2,34.5,146.4,998,18
2108,Nepartak,2021072612,2,34.3,144.8,995,20
2108,Nepartak,2021072618,2,34.4,142.8,995,20
2108,Nepartak,2021072700,2,34.9,142.6,995,20
2108,Nepartak,2021072706,2,35.7,142.4,995,20
2108,Nepartak,2021072712,2,36.4,142.3,998,18
2108,Nepartak,2021072718,2,37.8,142.2,998,18
2108,Nepartak,2021072800,2,39.2,141.3,998,18
2108,Nepartak,2021072806,1,40.3,139.7,998,15
2108,Nepartak,2021072812,1,40.8,138.4,998,15
2108,Nepartak,2021072818,1,40.9,137.5,998,15
2108,Nepartak,2021072900,1,40.8,136.7,998,15
2108,Nepartak,2021072906,1,40.8,136.5,998,15
2108,Nepartak,2021072912,1,40.8,136.2,998,15
2108,Nepartak,2021072918,1,40.9,135.9,998,15
2108,Nepartak,2021073000,1,41.0,135.8,1000,13
2108,Nepartak,2021073006,1,41.0,135.6,1000,13
2108,Nepartak,2021073012,1,41.0,135.4,1000,13
2108,Nepartak,2021073018,1,40.9,135.2,1000,13
2108,Nepartak,2021073100,1,40.8,134.9,1000,13
2108,Nepartak,2021073106,1,40.9,133.9,1000,13
2109,Lupit,2021080212,1,20.9,111.8,996,13
2109,Lupit,2021080218,1,21.1,112.7,996,13
2109,Lupit,2021080300,1,21.3,113.4,996,13
2109,Lupit,2021080306,1,21.5,113.7,992,15
2109,Lupit,2021080312,1,21.2,114.1,992,15
2109,Lupit,2021080318,1,21.0,114.7,992,15
2109,Lupit,2021080400,2,21.1,115.4,990,18
2109,Lupit,2021080406,2,21.4,115.8,990,18
2109,Lupit,2021080412,2,21.7,116.4,988,20
2109,Lupit,2021080418,2,22.5,116.9,985,23
2109,Lupit,2021080500,2,23.1,116.9,985,23
2109,Lupit,2021080506,2,23.5,117.1,986,20
2109,Lupit,2021080512,2,24.0,117.6,986,20
2109,Lupit,2021080518,2,24.2,117.7,988,18
2109,Lupit,2021080600,2,24.4,118.2,990,18
2109,Lupit,2021080606,2,24.8,118.9,990,18
2109,Lupit,2021080612,2,25.0,119.3,988,20
2109,Lupit,2021080618,2,25.1,119.9,992,18
2109,Lupit,2021080700,2,24.8,120.7,992,18
2109,Lupit,2021080706,2,25.2,122.7,992,18
2109,Lupit,2021080712,2,27.2,124.1,992,18
2109,Lupit,2021080718,2,28.2,125.4,992,18
2109,Lupit,2021080800,2,29.1,126.5,988,20
2109,Lupit,2021080806,2,30.1,127.6,988,20
2109,Lupit,2021080812,2,31.5,130.8,988,20
2109,Lupit,2021080818,2,33.9,132.3,985,23
2110,Mirinae,2021080306,1,23.6,124.3,1000,13
2110,Mirinae,2021080312,1,23.9,124.8,1000,13
2110,Mirinae,2021080318,1,24.4,124.8,1000,13
2110,Mirinae,2021080400,1,24.8,124.6,1000,13
2110,Mirinae,2021080406,1,25.1,125.4,998,15
2110,Mirinae,2021080412,1,25.6,126.4,998,15
2110,Mirinae,2021080418,1,25.9,126.9,998,15
2110,Mirinae,2021080500,1,26.2,127.2,998,15
2110,Mirinae,2021080506,2,26.8,128.1,995,18
2110,Mirinae,2021080512,2,27.1,128.6,995,18
2110,Mirinae,2021080518,2,26.9,129.9,992,20
2110,Mirinae,2021080600,2,26.8,131.7,992,20
2110,Mirinae,2021080606,2,27.3,133.2,990,23
2110,Mirinae,2021080612,2,27.9,134.7,990,23
2110,Mirinae,2021080618,2,28.6,136.3,990,23
2110,Mirinae,2021080700,2,29.5,137.6,990,23
2110,Mirinae,2021080706,2,30.9,138.5,990,23
2110,Mirinae,2021080712,2,31.9,139.0,990,23
2110,Mirinae,2021080718,2,33.2,139.7,990,23
2110,Mirinae,2021080800,2,34.1,140.7,990,23
2110,Mirinae,2021080806,2,35.1,142.1,990,23
2110,Mirinae,2021080812,2,35.9,143.6,990,23
2110,Mirinae,2021080818,3,36.7,145.5,985,25
2110,Mirinae,2021080900,3,37.7,147.7,985,25
2110,Mirinae,2021080906,2,38.3,149.7,990,23
2110,Mirinae,2021080912,2,38.7,152.1,992,20
2111,Nida,2021080318,1,23.5,146.0,1002,13
2111,Nida,2021080400,1,25.3,146.9,1002,13
2111,Nida,2021080406,1,27.3,147.5,1000,15
2111,Nida,2021080412,2,28.9,147.5,998,18
2111,Nida,2021080418,2,30.3,147.4,995,20
2111,Nida,2021080500,2,31.5,147.6,992,23
2111,Nida,2021080506,2,32.6,147.7,992,23
2111,Nida,2021080512,2,33.5,148.0,992,23
2111,Nida,2021080518,2,34.6,148.7,992,23
2111,Nida,2021080600,3,35.4,149.7,990,25
2111,Nida,2021080606,3,36.2,151.2,990,25
2111,Nida,2021080612,3,36.7,153.1,990,25
2111,Nida,2021080618,3,37.9,155.2,990,25
2111,Nida,2021080700,3,38.6,158.0,990,25
2111,Nida,2021080706,3,38.8,160.2,990,25
2111,Nida,2021080712,2,39.0,163.2,995,23
2111,Nida,2021080718,2,39.5,165.8,995,23
2112,Omais,2021081818,1,15.9,136.9,1005,13
2112,Omais,2021081900,1,16.7,135.4,1005,13
2112,Omais,2021081906,1,17.5,133.9,1005,13
2112,Omais,2021081912,1,18.0,133.0,1005,13
2112,Omais,2021081918,1,18.3,132.2,1002,15
2112,Omais,2021082000,1,18.5,131.4,1002,15
2112,Omais,2021082006,1,18.7,130.6,1002,15
2112,Omais,2021082012,2,19.0,130.0,1000,18
2112,Omais,2021082018,2,19.8,129.4,1000,18
2112,Omais,2021082100,2,21.3,128.2,998,20
2112,Omais,2021082106,2,21.9,127.7,998,20
2112,Omais,2021082112,2,22.7,127.1,995,23
2112,Omais,2021082118,3,23.2,126.5,992,25
2112,Omais,2021082200,3,24.2,125.9,992,25
2112,Omais,2021082206,2,25.1,125.4,995,23
2112,Omais,2021082212,2,25.9,125.0,998,20
2112,Omais,2021082218,2,27.2,124.8,998,20
2112,Omais,2021082300,2,29.1,125.2,1000,18
2112,Omais,2021082306,2,31.4,125.7,1000,18
2112,Omais,2021082312,2,33.7,127.0,1000,18
2112,Omais,2021082318,2,36.1,129.7,998,20
2113,Conson,2021090506,1,9.9,130.3,1006,13
2113,Conson,2021090512,1,9.9,129.6,1006,13
2113,Conson,2021090518,1,10.0,128.7,1004,15
2113,Conson,2021090600,2,10.3,127.7,1002,18
2113,Conson,2021090606,2,10.8,126.8,1000,23
2113,Conson,2021090612,3,11.2,126.0,994,25
2113,Conson,2021090618,3,11.7,125.0,990,28
2113,Conson,2021090700,3,12.1,124.3,990,28
2113,Conson,2021090706,3,12.4,123.4,990,28
2113,Conson,2021090712,3,12.8,122.8,990,28
2113,Conson,2021090718,3,13.3,122.0,990,28
2113,Conson,2021090800,3,13.6,121.5,990,28
2113,Conson,2021090806,3,14.1,120.8,990,28
2113,Conson,2021090812,3,14.9,120.1,992,25
2113,Conson,2021090818,3,15.6,118.9,992,25
2113,Conson,2021090900,3,15.8,117.8,992,25
2113,Conson,2021090906,3,16.0,116.7,992,25
2113,Conson,2021090912,3,16.1,115.0,992,25
2113,Conson,2021090918,3,15.8,114.0,988,28
2113,Conson,2021091000,3,15.7,112.8,988,28
2113,Conson,2021091006,3,15.7,112.1,988,28
2113,Conson,2021091012,3,15.7,111.4,988,28
2113,Conson,2021091018,3,15.7,110.9,988,28
2113,Conson,2021091100,3,15.7,110.0,990,25
2113,Conson,2021091106,3,15.6,109.6,990,25
2113,Conson,2021091112,2,15.3,109.4,992,23
2113,Conson,2021091118,2,15.2,109.3,995,20
2113,Conson,2021091200,1,15.3,109.2,998,15
2113,Conson,2021091206,1,15.3,109.1,998,15
2113,Conson,2021091212,1,15.3,109.1,998,15
2113,Conson,2021091218,1,15.5,109.0,1000,13
2113,Conson,2021091300,1,15.8,108.8,1000,13
2113,Conson,2021091306,1,16.1,108.5,1000,13
2113,Conson,2021091312,1,15.9,108.2,1000,13
2114,Chanthu,2021090512,1,12.9,140.0,1008,13
2114,Chanthu,2021090518,1,13.2,139.5,1006,13
2114,Chanthu,2021090600,1,13.5,139.0,1004,15
2114,Chanthu,2021090606,1,14.0,138.6,1002,15
2114,Chanthu,2021090612,2,14.6,138.0,998,18
2114,Chanthu,2021090618,2,15.1,137.4,990,23
2114,Chanthu,2021090700,3,15.6,136.7,982,28
2114,Chanthu,2021090706,4,16.1,135.8,970,35
2114,Chanthu,2021090712,5,16.3,134.7,955,42
2114,Chanthu,2021090718,6,16.3,133.5,935,52
2114,Chanthu,2021090800,6,16.1,132.3,925,58
2114,Chanthu,2021090806,6,15.7,131.3,915,62
2114,Chanthu,2021090812,6,15.5,130.3,915,62
2114,Chanthu,2021090818,6,15.4,129.1,915,62
2114,Chanthu,2021090900,6,15.5,128.0,915,62
2114,Chanthu,2021090906,6,15.8,127.0,920,58
2114,Chanthu,2021090912,6,16.2,126.0,920,58
2114,Chanthu,2021090918,6,16.6,125.0,930,55
2114,Chanthu,2021091000,6,17.1,124.0,915,62
2114,Chanthu,2021091006,6,17.8,123.4,910,68
2114,Chanthu,2021091012,6,18.7,122.8,905,68
2114,Chanthu,2021091018,6,19.5,122.3,905,68
2114,Chanthu,2021091100,6,20.3,121.8,930,62
2114,Chanthu,2021091106,6,21.0,121.6,930,58
2114,Chanthu,2021091112,6,21.9,121.8,935,52
2114,Chanthu,2021091118,6,22.8,122.0,935,52
2114,Chanthu,2021091200,6,23.8,122.3,935,52
2114,Chanthu,2021091206,5,25.2,122.3,935,50
2114,Chanthu,2021091212,5,26.3,122.7,940,48
2114,Chanthu,2021091218,5,27.6,123.1,945,48
2114,Chanthu,2021091300,5,29.1,123.6,950,45
2114,Chanthu,2021091306,5,30.7,123.4,955,42
2114,Chanthu,2021091312,5,31.0,123.4,955,42
2114,Chanthu,2021091318,4,31.5,123.6,965,38
2114,Chanthu,2021091400,3,31.3,123.9,970,30
2114,Chanthu,2021091406,3,31.0,124.3,970,28
2114,Chanthu,2021091412,3,30.7,124.7,980,25
2114,Chanthu,2021091418,3,30.3,125.2,982,25
2114,Chanthu,2021091500,3,30.3,125.7,990,25
2114,Chanthu,2021091506,3,30.4,125.9,982,28
2114,Chanthu,2021091512,3,30.2,125.7,982,28
2114,Chanthu,2021091518,3,30.3,125.4,980,30
2114,Chanthu,2021091600,3,30.5,125.1,980,30
